Model,Dataset,IR,Source,Accuracy_mean,Accuracy_std,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,GMean_mean,GMean_std,AUC_mean,AUC_std,MCC_mean,MCC_std,AUPRC_mean,AUPRC_std,IBA_mean,IBA_std,Kappa_mean,Kappa_std,Runtime_mean,Runtime_std,Error
scut,ecoli-0-4-6_vs_5,-,keel,0.9508536585365853,0.015239511562744668,0.8643314366998578,0.06346116460833777,0.8836336336336336,0.08723161611678326,0.8641496565058209,0.05283661840690091,0.8724352546782856,0.10088631084421808,0.9945945945945945,0.006956506852018235,0.7407475853994997,0.10914850820028692,0.9541666666666666,0.05951190357119043,0.9007300656512369,0.06797207303605117,0.7290500600637305,0.10561982814905439,1.360363884596154,0.1220369276564185,
mdo,ecoli-0-4-6_vs_5,-,keel,0.9460975609756097,0.028193159692034904,0.8457807807807807,0.09114272920632378,0.881006006006006,0.09550570563205502,0.8561987553276381,0.07926649605383468,0.8709321391956333,0.10769089579086183,0.987819069069069,0.014574574359730596,0.7214574034039786,0.1629341805438278,0.906904761904762,0.114643289817707,0.8961788083128173,0.07861740380383511,0.7128632853117101,0.15865682381075363,0.07191026761429384,0.0033689304514512414,
smom,ecoli-0-4-6_vs_5,-,keel,0.9754878048780486,0.02671928677087616,0.938700806069227,0.07567943913987452,0.9195945945945946,0.1028803584360772,0.9250063057186345,0.0857803245512447,0.9099810320158997,0.11758576981578243,0.9952702702702702,0.009459459459459474,0.8550815798019814,0.16894233837209893,0.9660714285714285,0.0678571428571429,0.9339412892622352,0.0817489715631082,0.8502898661689414,0.17123302989404726,0.22140132639324292,0.007929729360608578,
soup,ecoli-0-4-6_vs_5,-,keel,0.965609756097561,0.01939216127964532,0.8987008060692272,0.05677536432348226,0.914114114114114,0.09873254393739415,0.9000057697784882,0.0674243494610968,0.9044624762189823,0.11348374351755382,0.9925675675675676,0.01011258753182144,0.8079165098421346,0.134937638066702,0.9341666666666667,0.08467257197253696,0.9285359120381644,0.07754089459177246,0.8003658540108868,0.1345775403396899,0.1877922188024968,0.016156438416169195,
mc_rbo,ecoli-0-4-6_vs_5,-,keel,0.965731707317073,0.0248265847416547,0.9420945945945945,0.05293331389119036,0.8695945945945945,0.1346036847033524,0.8802646419769709,0.10917216801084191,0.8413323047587664,0.18083277775293652,0.9884947447447449,0.018071468829159974,0.788071463440915,0.17706771038671057,0.925,0.10246950765959599,0.9033669649379108,0.08518188967701447,0.7635474859898393,0.2130593786956363,0.7037573153967969,0.32408437713875826,
mc_ccr,ecoli-0-4-6_vs_5,-,keel,0.965609756097561,0.01939216127964532,0.9297972972972973,0.0372740330891617,0.8918168168168169,0.1402070795012127,0.8829668087395273,0.10140868997807555,0.8649653097263992,0.1883312151597502,0.9912162162162161,0.014428484124366685,0.7963117988864736,0.15808343305685518,0.9358333333333334,0.10513219191940107,0.9231784430827223,0.08709739261272761,0.76902887923719,0.19707528707337937,0.04774340440053493,0.002025321253553167,
ocsv_us,ecoli-0-4-6_vs_5,-,keel,0.9362195121951219,0.05460582889832197,0.8516118421052632,0.10967861226256655,0.897897897897898,0.10387607249330733,0.8521945688636542,0.0963199511690963,0.8889629473756251,0.11682800219615837,0.9021396396396396,0.1075216617924102,0.7335884192340224,0.17163167927585915,0.8490170940170939,0.08263565054787946,0.9110048674800927,0.08751058107419891,0.7088316184243756,0.186388078647467,3.4711328914156185,0.25297294360689093,
shsampler,ecoli-0-4-6_vs_5,-,keel,0.9314634146341463,0.058354136399908954,0.8408037908037909,0.1136239923011524,0.9174924924924927,0.06052252505557057,0.8566739033441888,0.09451200344511597,0.9138114309314875,0.06314829956527732,0.9863926426426426,0.012606131253315056,0.7445933844424892,0.15746563453405812,0.9266666666666665,0.048989794855663564,0.9239089032726421,0.05622641065391531,0.7192998469632093,0.18079317585512036,0.04719041819917038,0.0025941368311434465,
mc_evhs,ecoli-0-4-6_vs_5,-,keel,0.9363414634146341,0.0327969434596799,0.8315830115830115,0.09656760453970972,0.9201951951951951,0.05646753692938109,0.8557236068966727,0.0644536735755697,0.917043152237131,0.05896016773577455,0.9864864864864865,0.022101928694319057,0.7380289355457447,0.11871303246362158,0.905,0.14177446878757824,0.9256985307379452,0.05247329102533754,0.7142282701620204,0.12707948296289648,0.06976332319900394,0.003232859348154626,
nromm,ecoli-0-4-6_vs_5,-,keel,0.965731707317073,0.033049455487661715,0.8996049896049897,0.10295327450645396,0.8918918918918919,0.14730659529294873,0.8874526498895641,0.12643506216323686,0.8664020426729596,0.19283500276132687,0.9932244744744745,0.011891225961121998,0.7851793731020976,0.24424903934148484,0.9435714285714285,0.08996597996476453,0.9212244338933528,0.09774698549237082,0.7762932800317166,0.2504723141180527,0.14012598060071468,0.004548624910503123,
orem_m,ecoli-0-4-6_vs_5,-,keel,0.9607317073170731,0.019330710879460526,0.9040347490347491,0.07671107339053325,0.9114864864864864,0.05116431085849338,0.8970070891882583,0.03768485921218136,0.9062579028234184,0.05496305936193836,0.9898460960960961,0.015399588915949088,0.8076700709465794,0.06923808932875089,0.9397222222222222,0.07401409608819852,0.9205875639152665,0.04468118385519497,0.7948921014238817,0.07445970439687384,0.07161576539510861,0.003221570144307416,
glos,ecoli-0-4-6_vs_5,-,keel,0.9608536585365854,0.033031450770980256,0.9084752421594526,0.10592124933725015,0.9114864864864864,0.06357817295242026,0.9003920417482061,0.07412281977079949,0.9069645049608486,0.0666514348543986,0.991891891891892,0.011426712517086355,0.8128954407895413,0.14281177845015017,0.9522222222222222,0.05074749887408548,0.9193092585829072,0.05857496736128886,0.8016596905657206,0.14736181023876804,0.06277801140677183,0.00250787410980606,
mc_nro,ecoli-0-4-6_vs_5,-,keel,0.9510975609756098,0.040740469336531415,0.8761772276478158,0.11021639521210337,0.9060810810810811,0.06855361585573401,0.8813671432444344,0.08580579701864208,0.9021479520660737,0.071049218869092,0.9911974474474473,0.01037021607641625,0.7755033785458683,0.16262852218171645,0.9483333333333333,0.04841946348777984,0.9128446859021183,0.06458268251016004,0.7642432588368493,0.16965300005967585,0.3419477114104666,0.044541287529528566,
easy_bpnn,ecoli-0-4-6_vs_5,-,keel,0.9118292682926828,0.05221107574735474,0.7801731601731602,0.09194262807738236,0.8843093093093094,0.09753647889926835,0.8086852825367373,0.09371859194253176,0.8753626349476237,0.10888467731122138,0.9301801801801801,0.08283880535762503,0.6503255282050151,0.17262523981436584,0.8536363636363635,0.17882584002095597,0.8977100129408688,0.08194826926221946,0.6236274965694064,0.18237537409513002,0.5455678340164013,0.016874710625402516,
amcs,ecoli-0-4-6_vs_5,-,keel,0.9459756097560975,0.017995967556777254,0.9083436632120842,0.08242949785231082,0.8364864864864865,0.13224269364283914,0.8301364256052661,0.08266300475732835,0.8008664593338166,0.17772418880695287,0.9409534534534533,0.03987850611802254,0.7084263992269779,0.12731950390627034,0.7956060606060606,0.06026637762309096,0.8807112856099343,0.08137110147960765,0.6648659837087549,0.16031190467888784,1.7739426915883088,0.03632022765827282,
des_mi,ecoli-0-4-6_vs_5,-,keel,0.9754878048780486,0.015427672781335106,0.9521690921690922,0.043361500259468985,0.9195945945945946,0.09608858829530367,0.9234175621702658,0.05818709003532425,0.9091840065270548,0.11213220529625595,0.9688626126126125,0.052336280098923486,0.8614989041847163,0.09994363540328587,0.9110714285714284,0.08392781154671203,0.9352926406135866,0.07285513645448902,0.8475976278578037,0.11528201672636557,0.0617217325954698,0.002744871703454618,
drcw_aseg,ecoli-0-4-6_vs_5,-,keel,0.965609756097561,0.01939216127964532,0.9333665244191559,0.07152690169008223,0.8695945945945945,0.07933364741013223,0.893731680800174,0.0643010213141869,0.8563911935296751,0.09211957195249286,0.9114114114114115,0.06973056065907234,0.7968408914703735,0.12941867337010837,0.8255894308943089,0.1340891476992177,0.8901912892622352,0.06143167678056213,0.787861158944607,0.1283524765440374,0.018838689592666925,0.00244889514078389,
pt_bagging,ecoli-0-4-6_vs_5,-,keel,0.965609756097561,0.01939216127964532,0.9333665244191559,0.07152690169008223,0.8695945945945945,0.07933364741013223,0.893731680800174,0.0643010213141869,0.8563911935296751,0.09211957195249286,0.910716966966967,0.06885666558729958,0.7968408914703735,0.12941867337010837,0.815589430894309,0.12203150473787004,0.8901912892622352,0.06143167678056213,0.787861158944607,0.1283524765440374,0.013152249820996076,0.0002576149783213537,
evinci,ecoli-0-4-6_vs_5,-,keel,0.9706097560975611,0.023873800663492307,0.9360692271218586,0.07370516266228,0.8945945945945946,0.09520555593905981,0.9093872580995868,0.07740427966206576,0.8831861127727875,0.10896872072840558,0.971509009009009,0.02915688207646814,0.8259924522349238,0.15328118684681996,0.8555555555555555,0.11211697484940769,0.9120662892622352,0.07554394917429631,0.819111158944607,0.15451103779649444,4.2396483941935,0.18422631476975387,
multirandbal,ecoli-0-4-6_vs_5,-,keel,0.9558536585365853,0.028277434915521347,0.8969630156472261,0.08827076293391288,0.9087087087087088,0.04874471477390715,0.8894554915158812,0.0496955629948607,0.9033413165064863,0.0523758977116113,0.944894894894895,0.06514602599469212,0.7962956956558245,0.08482022918809348,0.810116144018583,0.15901150913042691,0.9180675044413784,0.04256862762474105,0.7805303733515684,0.09703225847590027,0.03087086499435827,0.0038027800997281814,
dpse,ecoli-0-4-6_vs_5,-,keel,0.9607317073170731,0.019330710879460526,0.9200331910858226,0.0819572007880005,0.866891891891892,0.07544002886208004,0.8834348771472058,0.06045999808852912,0.8536319137951013,0.08831218623156882,0.9599286786786788,0.052408640361141,0.7792138929501229,0.12239591014467512,0.8522193186217576,0.12841510682292046,0.8875981555880206,0.05744900828950879,0.7674813036993468,0.12069992580018003,0.01252791800070554,0.0003901231426425408,
oremboost,ecoli-0-4-6_vs_5,-,keel,0.9607317073170731,0.029147617075871993,0.8969734106576212,0.10049220253867218,0.8668168168168169,0.13702515466193513,0.8717950145799896,0.11593450513935553,0.8395309981000725,0.18131572164813467,0.9836711711711711,0.016294923551295123,0.7560221569701654,0.22478267458424595,0.8997222222222222,0.09713647011890277,0.8992764160556954,0.08949510710349604,0.7450385849654368,0.22946738450774046,1.3865072476211935,0.17578554248553946,
e_evrs,ecoli-0-4-6_vs_5,-,keel,0.9108536585365854,0.08471388666384176,0.8344984081826187,0.13818439322899279,0.8614114114114114,0.07997571245729243,0.8188576040847362,0.11519124246572081,0.8484430447464654,0.09150206582135596,0.9026276276276277,0.06080181967416852,0.6806243641557441,0.1895219701764805,0.5899646288670678,0.21868076609577583,0.8816089174760346,0.06404496216459878,0.6498776671931187,0.2130262927784082,0.3345632466021925,0.012711579091871933,
adaboost_ad,ecoli-0-4-6_vs_5,-,keel,0.896951219512195,0.03518456478412353,0.7482539682539682,0.06771548380755697,0.8760510510510511,0.08917718142442001,0.7808082106964496,0.0639112476725405,0.8668979987491074,0.10043385317656371,0.9069256756756756,0.08153988718044436,0.6049451907477995,0.12604352966375132,0.5463888888888888,0.15601600140169486,0.8898699656864071,0.07393215243950545,0.5687921486782779,0.12577332600307622,0.04716653481591493,0.0012741503464783765,
SPE,ecoli-0-6-7_vs_3-5,-,keel,0.8916161616161616,0.027253266532288028,0.7794560994560994,0.09822850583645602,0.8525,0.128062484748657,0.7504425258855638,0.06492610435550071,0.819663324472031,0.18748875837088977,0.95425,0.05079739166532074,0.5819153242848282,0.08757748373722295,0.8056205461205461,0.1785630779073737,0.88865625,0.06770856089705349,0.514454570648086,0.12297808200042198,9.632275646785274,0.15722159163469818,
DeepSMOTE,ecoli-0-6-7_vs_3-5,-,keel,0.9644444444444444,0.045758356182164464,0.8819121447028424,0.21915069767224932,0.8400000000000001,0.20591260281974003,0.8476460463703553,0.20890592257750273,0.732815661727072,0.3783929253137718,0.9940000000000001,0.007999999999999995,0.7219988562660837,0.39132627844502055,0.9653333333333333,0.04328715488199446,0.908,0.11338430226446691,0.7084745762711864,0.3961028190551413,0.41630757400998847,0.10121481247519942,
DBCF,ecoli-0-6-7_vs_3-5,-,keel,0.946060606060606,0.02263032070390783,0.8722186147186146,0.05792771133930076,0.8825,0.14547336525976157,0.8399615609425736,0.10294789154609868,0.8508518405207562,0.20506375955405085,0.96675,0.05169381007432124,0.7214858250196394,0.15597369342398434,0.8583174603174604,0.19956858484097537,0.9164687500000002,0.08456255774203497,0.6852391582405384,0.19765221895651186,7.596934282802977,0.8866796451507986,
DEAHS,ecoli-0-6-7_vs_3-5,-,keel,0.8962626262626262,0.0423178078055034,0.7478305415514719,0.06512305492289776,0.8550000000000001,0.13752272539475066,0.7616920752668181,0.09688755327818635,0.8236593636927919,0.1938691636160457,0.9497499999999999,0.06418917354196112,0.5773775832215023,0.17804444742906606,0.7916406926406926,0.18491741881516588,0.8889374999999999,0.0814644645497348,0.5342909320388544,0.1879085534017311,77.321549546998,0.9289944477764432,
s_smote,ecoli-0-6-7_vs_3-5,-,keel,0.6725252525252525,0.29002049331416146,0.5917663427923345,0.2956504544852568,0.7649999999999999,0.15029138365189137,0.5654923084124155,0.2392839497579517,0.6520860357951951,0.3240120397777027,0.884,0.14188551723132276,0.40264879954419597,0.21232733169513202,0.803501221001221,0.1903909629385863,0.8428125000000002,0.06269088039240639,0.3245260711527293,0.1834675802163935,1.5993816218338908,0.2599672118126928,
scut,ecoli-0-6-7_vs_3-5,-,keel,0.9417171717171717,0.04111073883632603,0.7832792207792207,0.17537481245602854,0.8625,0.19104973174542803,0.814434443896469,0.17856091028121576,0.7702024091042988,0.3714609656611774,0.96325,0.049076470940767516,0.6430162348353273,0.3534651174736578,0.8340512820512821,0.2291649879802243,0.91190625,0.09933403243601861,0.6361872470698471,0.3443538721773584,24.846414814016317,5.634366167255837,
mdo,ecoli-0-6-7_vs_3-5,-,keel,0.9642424242424242,0.03867697739944355,0.8982586500283608,0.10612384747378195,0.8924999999999998,0.15664450197820542,0.8854477853816982,0.138442525120279,0.8621714000258915,0.21368312281833107,0.95425,0.06701492371106606,0.78333537598928,0.2621591801670404,0.8656111111111111,0.18209382332695187,0.92459375,0.09879116033013782,0.7733618906248776,0.27227073764808785,0.07417521440656856,0.005273028784927552,
smom,ecoli-0-6-7_vs_3-5,-,keel,0.9507070707070706,0.03550846284448551,0.8515310077519379,0.09582874594173243,0.885,0.1535822255340767,0.8549191270576812,0.12871968112586868,0.8548245997821938,0.21041602507226467,0.969875,0.03558528488012987,0.7267034699181002,0.24414050501471027,0.8273787878787878,0.16984071022673394,0.9168125,0.09633684191094806,0.7126617087512971,0.2531123295934769,0.27152070361189545,0.015760946159830126,
soup,ecoli-0-6-7_vs_3-5,-,keel,0.9506060606060606,0.03555985970275166,0.8556945474642582,0.09923720975814512,0.8625,0.14726676475023143,0.8483169836939346,0.12717817175054294,0.8309908301872329,0.20237153985858136,0.9627500000000001,0.028133609793270363,0.7101504038134746,0.24174037187846095,0.8062897190528769,0.09457293761493249,0.8965937500000001,0.09312863877119111,0.6992045872540912,0.25002966841500324,0.23521599859232084,0.014099922607683855,
mc_rbo,ecoli-0-6-7_vs_3-5,-,keel,0.9732323232323232,0.03264673967280894,0.9684700665188469,0.038063507918358726,0.8975,0.1533786165017797,0.9038488156631617,0.1333910613457865,0.8658123338812898,0.213000005866277,0.9559999999999998,0.06683187862090967,0.8386059455885555,0.21260589211677716,0.8719667260843732,0.19336965583768861,0.9315312500000001,0.09210050980450651,0.8121618261682908,0.25820524470786194,0.849896319990512,0.5170254592576258,
mc_ccr,ecoli-0-6-7_vs_3-5,-,keel,0.9641414141414142,0.03016128464640181,0.9351367331855137,0.061573366921788567,0.8924999999999998,0.1503329637837291,0.8812847130990591,0.12446123804211505,0.860748220777469,0.2100297608159887,0.9646250000000001,0.04737747355020105,0.7977704307393998,0.19669825582293599,0.8795555555555555,0.117758069629911,0.92665625,0.0889381588169555,0.7672638669846172,0.2405538484963781,0.05291896678972989,0.0037746130168957418,
ocsv_us,ecoli-0-6-7_vs_3-5,-,keel,0.8285858585858585,0.024559375858455412,0.6232151182151181,0.09058970088092082,0.8,0.15870570248103882,0.6490176878263043,0.0936117564439763,0.7050082680396612,0.33787326321524336,0.8615,0.14353004911864273,0.3918348866429867,0.22288627609691047,0.5766752796752797,0.2468065030411468,0.8541875000000001,0.07184438206551019,0.32818216108833964,0.18454824205317374,3.397950149409007,0.28424122024017123,
shsampler,ecoli-0-6-7_vs_3-5,-,keel,0.9096969696969698,0.02907687652577306,0.8084090909090909,0.09611137650775207,0.8625,0.1332291259447423,0.7779131951500372,0.08125934145750424,0.8299421447926119,0.192862739524874,0.97875,0.011618950038622242,0.625227481739125,0.11652996370800323,0.8561666666666667,0.08309566107137539,0.8981562500000001,0.07218982680232722,0.5663068609208599,0.15479788559078622,0.050104537804145366,0.004183119384220251,
mc_evhs,ecoli-0-6-7_vs_3-5,-,keel,0.8690909090909089,0.027480317320153408,0.7536363636363637,0.10350869329083842,0.8575000000000002,0.12908330643425586,0.7250947620810634,0.05071138762430848,0.8242345200762454,0.18877885452211382,0.943125,0.03472886047655466,0.5532759129944461,0.075824801112818,0.6601666666666667,0.13309395177843358,0.89446875,0.0676933428918605,0.4693855139020616,0.09708247122882127,0.07297341139055788,0.0025247306274287992,
nromm,ecoli-0-6-7_vs_3-5,-,keel,0.9505050505050505,0.03299646121029976,0.9027557808045612,0.09671543885141541,0.885,0.14607361157991544,0.8538880872214205,0.120989885285952,0.8530358385334017,0.20574221292096648,0.9644999999999999,0.06376519426771937,0.7527824002619866,0.19289485898701336,0.8894444444444444,0.1858945672241575,0.9195625,0.08479924592456586,0.7135164413105778,0.23424798770856306,0.15742186738643796,0.009033854330190275,
orem_m,ecoli-0-6-7_vs_3-5,-,keel,0.9506060606060606,0.029639881911619044,0.8922186147186146,0.07789014797947663,0.885,0.14735162028291376,0.8523384948384948,0.11679344065418934,0.8533676639394413,0.20679368980348717,0.9371250000000002,0.09176873105802427,0.7448506076930824,0.18457291503315038,0.8238632478632478,0.21881512655642837,0.9189375,0.08675651767662762,0.7099582593641338,0.22574633120093449,0.07226195599650964,0.0030531335514847337,
glos,ecoli-0-6-7_vs_3-5,-,keel,0.9551515151515151,0.02416105874158531,0.8950757575757576,0.03861258923913589,0.8874999999999998,0.1485345077751295,0.8587534582154834,0.11031068427312124,0.8559821764853577,0.20807333692568541,0.9795,0.031953090617340925,0.7527152063462024,0.16904177343336488,0.9041010101010102,0.15132167579818426,0.9212187500000001,0.08770252232333457,0.722202300107597,0.21213415424690654,0.05186293859733269,0.004559279152467481,
mc_nro,ecoli-0-6-7_vs_3-5,-,keel,0.9596969696969697,0.029453409242194098,0.9150757575757575,0.05734022797931597,0.89,0.15029138365189137,0.8711303921114046,0.12143193290979555,0.8584979999040427,0.209716914341114,0.9629999999999999,0.05351168096780364,0.7760799890196454,0.19197696130934594,0.8833015873015873,0.16135800614671786,0.9236875,0.08968916592529444,0.7469214012311925,0.23466681594759875,0.5171428112196736,0.0794664021509742,
easy_bpnn,ecoli-0-6-7_vs_3-5,-,keel,0.8376767676767678,0.027286939805903923,0.6695787545787546,0.03236281875025609,0.8399999999999999,0.13308831654206169,0.6892238202601642,0.058073956376980734,0.808181496079094,0.18666191201034396,0.924,0.08761920451590509,0.47262048277291824,0.14679365596643446,0.6874603174603174,0.21920556043902545,0.8753125,0.08048722482093047,0.4014109149285803,0.12022295782940162,0.61058780180756,0.08201500298550271,
amcs,ecoli-0-6-7_vs_3-5,-,keel,0.8693939393939394,0.07512164063534382,0.5790423584303633,0.215306859384194,0.595,0.20820662813657015,0.586224862027103,0.21167993327270646,0.3131882510232024,0.3840222902658484,0.8379999999999999,0.09002291374977818,0.1867935572887081,0.4160783100358085,0.4129290709290709,0.2973901085686785,0.747375,0.13458117903332548,0.1889171741825658,0.4145651124336088,2.6248679180047474,0.0383119434009633,
des_mi,ecoli-0-6-7_vs_3-5,-,keel,0.9234343434343435,0.03686329004364026,0.8381738992714602,0.0887282295976099,0.8525,0.14391837964624257,0.7970233755043881,0.09889444487758099,0.8166422108516613,0.20023860630585388,0.8952500000000001,0.12296633177418932,0.6509366327517746,0.1516564081143372,0.6722777777777779,0.2099691629328365,0.89296875,0.0872242865942451,0.6026570519979186,0.18956150966758178,0.06770843758713455,0.0073308420483822485,
drcw_aseg,ecoli-0-6-7_vs_3-5,-,keel,0.9686868686868687,0.03334251480529739,0.9551367331855136,0.06313327321361265,0.8949999999999999,0.15198684153570666,0.8936616469949804,0.13232585286257764,0.8632640441961541,0.21160148864812034,0.8915,0.1665502927046362,0.8211352134128429,0.21181318490442866,0.8222222222222222,0.2754121490636385,0.929125,0.09074999999999998,0.7919829681082128,0.25633182845388286,0.021090793586336077,0.0009017260328381252,
pt_bagging,ecoli-0-6-7_vs_3-5,-,keel,0.9597979797979799,0.04075804513266585,0.8507936507936508,0.21244951084576352,0.8550000000000001,0.1926136028425822,0.8441145201044771,0.19510324036161092,0.7561797760648127,0.37201094912726657,0.8915,0.1665502927046362,0.7103502743545352,0.36926260124309573,0.8222222222222223,0.27541214906363853,0.913125,0.10095326889209681,0.7005565862708719,0.3678162703394067,0.019807973003480583,0.004669463502805959,
evinci,ecoli-0-6-7_vs_3-5,-,keel,0.9642424242424242,0.04126160625817905,0.9049253166950274,0.11886939659434989,0.8925000000000001,0.15684387141358122,0.887637550609438,0.14379510178920082,0.8621389337594408,0.21381407553324064,0.9189999999999999,0.13088735615024089,0.7892294264870104,0.2722596665974832,0.8176666666666665,0.2920114153019821,0.92465625,0.09913120645765389,0.7779021336883952,0.2830857097613812,4.567467029008549,0.14230706030488627,
multirandbal,ecoli-0-6-7_vs_3-5,-,keel,0.9236363636363636,0.03006539822777737,0.7828405315614617,0.06507125197572561,0.8525,0.1523564898519259,0.7954050758930638,0.10645357724549318,0.8188889741768246,0.2059632199486787,0.9217500000000001,0.12128375818715378,0.61957963159295,0.20634813271736138,0.8117460317460317,0.251134688757255,0.88946875,0.09922849853683671,0.5951942140388771,0.20936113802709058,0.039475943380966785,0.0018765403668358975,
dpse,ecoli-0-6-7_vs_3-5,-,keel,0.9462626262626262,0.04346674854129497,0.8523809523809524,0.13586040588273435,0.865,0.1617096162879623,0.8451156973108193,0.13692057186609918,0.8319690865114687,0.2140734432134736,0.8775000000000001,0.17681911661356076,0.7073112068063022,0.2728969796243944,0.7582222222222222,0.261559992410211,0.901375,0.10864894730276958,0.6920222634508348,0.2721549407178814,0.013644087815191597,0.0010812313102944245,
oremboost,ecoli-0-6-7_vs_3-5,-,keel,0.9597979797979799,0.038139306139316334,0.826388888888889,0.19524043423556975,0.8724999999999999,0.1906239754070825,0.846863779266981,0.19148837079062384,0.7779281258095236,0.3755367240024362,0.9359999999999999,0.11825396399275588,0.7082704346531139,0.36121737416172156,0.8551094402673349,0.2477403263408862,0.9240937500000002,0.09485584251576178,0.7055617977528089,0.35991871952015453,1.4035369653836824,0.45344585115721114,
e_evrs,ecoli-0-6-7_vs_3-5,-,keel,0.9099999999999999,0.03489953806817073,0.7640978415029822,0.07172389630494364,0.8625,0.14317821063276354,0.7814524495720164,0.10372795239442816,0.8320140292628402,0.1993806788779038,0.8710000000000001,0.15798417642283039,0.6051844883088954,0.19645057927078322,0.4794841269841269,0.1955731574483986,0.89490625,0.08771188630966728,0.5701427813141975,0.20346586810308667,0.36644246459472923,0.0077484656691110725,
adaboost_ad,ecoli-0-6-7_vs_3-5,-,keel,0.8194949494949496,0.06156861884969047,0.6703768188036314,0.02880718386294491,0.8125,0.1193733638631332,0.6679173588705727,0.053919077592685195,0.7784331864992465,0.17332563040886165,0.7845000000000001,0.20979394652849256,0.4435779153329779,0.10500285626602802,0.3024517524517525,0.07604252237839457,0.8509062500000001,0.0693523611710517,0.3688625598741636,0.09502213737140121,0.051005759194958956,0.0016593550523183625,
SPE,ecoli-0-6-7_vs_5,-,keel,0.9136363636363637,0.039101478486557394,0.7795804951292756,0.11109480665620962,0.885,0.06194755846681934,0.8048716066259924,0.0754137588833089,0.8816308656954505,0.06306359213596158,0.9649999999999999,0.030259296092275505,0.6459962722120747,0.14264682048883193,0.8778521478521478,0.10795099865383909,0.8908125,0.060509345223485944,0.614872930784838,0.1478645779601651,10.282612139196136,0.7812807678896763,
DeepSMOTE,ecoli-0-6-7_vs_5,-,keel,0.95,0.03636363636363637,0.8751098901098902,0.11526818577799927,0.8375,0.10093314619093174,0.8473429727968165,0.09902121749405483,0.8194886888544053,0.11592363365460746,0.9625,0.036066345115633794,0.7050079501903034,0.19517405321299147,0.7988095238095239,0.14642991568187547,0.86409375,0.08087783756614045,0.6954367524465386,0.19761724434272868,0.4280234010075219,0.12130581018761442,
DBCF,ecoli-0-6-7_vs_5,-,keel,0.9681818181818184,0.02317736142542176,0.9250578486554095,0.08534006378626495,0.8925000000000001,0.05454356057317857,0.9043286339383385,0.06269380732896175,0.8862559054399876,0.05744971777779222,0.9775,0.020000000000000014,0.8139745969315152,0.12515406022060102,0.8889754689754689,0.088051782515737,0.90328125,0.049677278822918634,0.8088708656432979,0.12526951666530556,7.669093457178678,1.21133636904798,
DEAHS,ecoli-0-6-7_vs_5,-,keel,0.9,0.048956043701222744,0.7539185814185814,0.07670141701164251,0.8775000000000001,0.05556527692723216,0.7847651722013609,0.07062536750468557,0.8735458000154882,0.056282637423106754,0.96875,0.031124748994971807,0.6122889727371977,0.11368018543439243,0.8616666666666667,0.12600705447623867,0.88434375,0.05475062428297054,0.5782681459462516,0.13291588571267954,75.7592329846113,2.7363872900189623,
s_smote,ecoli-0-6-7_vs_5,-,keel,0.940909090909091,0.04453617714151233,0.841510840108401,0.10511981816062152,0.8549999999999999,0.08573214099741122,0.8405444165970483,0.09866601164545401,0.8437135454276273,0.09694046245991954,0.9349999999999999,0.08844136475654367,0.6915200292798095,0.18480263492304214,0.8734798534798534,0.08624630607134884,0.8721249999999999,0.07154459382965284,0.6832491500728508,0.1945994968763565,1.7400472159846685,0.29953027071855365,
scut,ecoli-0-6-7_vs_5,-,keel,0.95,0.033402132856134255,0.8854535110022915,0.10349362255293097,0.86,0.07721722605740253,0.8568823742455006,0.07183482337302095,0.8474536945919329,0.08984562049695667,0.9487500000000001,0.04058170770186982,0.7329051876946299,0.1332490776846168,0.8472910216718266,0.107807360647351,0.8793124999999999,0.061184962281389046,0.715523503130206,0.14170064348055303,12.83939894340001,3.9385943988424135,
mdo,ecoli-0-6-7_vs_5,-,keel,0.959090909090909,0.030151134457776372,0.8899293966623876,0.09657702621866339,0.8875,0.05755432216610668,0.8843515126848459,0.07466657664575281,0.881841020776206,0.06005342684959052,0.974375,0.027128168017763396,0.7741703397924181,0.1455991649061858,0.8460714285714286,0.18571031741792068,0.8972187500000001,0.05346302387515134,0.7692181661396953,0.14868394241455432,0.0731580224004574,0.005232941775155601,
smom,ecoli-0-6-7_vs_5,-,keel,0.9454545454545455,0.018181818181818216,0.8475457875457876,0.07776010671343465,0.8574999999999999,0.0756637297521078,0.8404583033172104,0.048899323901821015,0.8453638233026484,0.08865667629191018,0.961875,0.028531780526283315,0.6950934126676119,0.09650912980105758,0.8488888888888889,0.09532028530236078,0.8760312499999999,0.058766254400378456,0.681841246828561,0.09747750616269513,0.2625674292212352,0.004756501592721429,
soup,ecoli-0-6-7_vs_5,-,keel,0.9681818181818181,0.030828772650569415,0.9224903722721438,0.09950960517315179,0.915,0.06585969936159747,0.9114542966019759,0.07427763428624522,0.9104776505846672,0.06914078236341079,0.946875,0.06407393190682152,0.8318853416726354,0.1435168058469937,0.8672835497835498,0.11062791314190361,0.9228125,0.060440359937503706,0.8235131495231421,0.14773410498965792,0.21533996240468695,0.015998599928971062,
