Model,Dataset,IR,Source,Accuracy_mean,Accuracy_std,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,GMean_mean,GMean_std,AUC_mean,AUC_std,MCC_mean,MCC_std,AUPRC_mean,AUPRC_std,IBA_mean,IBA_std,Kappa_mean,Kappa_std,Runtime_mean,Runtime_std,Error
smom,segment0,-,keel,0.9982655811289216,0.0016230287892289,0.9977045987877222,0.00337718632661,0.99517871017871,0.0039686488916547,0.9964297699966532,0.003347520339987,0.9951629724889596,0.0039810240050187,0.9999039568026912,0.0001645044987954,0.9928752626396936,0.0066909438966265,0.9993469843221088,0.0010910061875588,0.9952099351805064,0.0039441140137385,0.9928595742910418,0.0066950316856011,6.537083133601118,0.016730167168274,
soup,segment0,-,keel,0.9965330403508276,0.0017358309333446,0.9905603637985968,0.0054343019288322,0.9954532668456718,0.0036263794556265,0.9929608857330546,0.0034926442246946,0.9954439548844874,0.0036345125886059,0.999655070667729,0.0005417582789822,0.9859828035920684,0.0069750447249782,0.9962772498579212,0.006574231155584,0.9954717469495222,0.003610304640757,0.9859220046179644,0.0069851744246988,10.32509758239612,0.0688710663530178,
mc_rbo,segment0,-,keel,0.9982655811289216,0.0016230287892289,0.9964646432439692,0.0038641457785777,0.9964640071602096,0.0038637713281936,0.9964524407155264,0.0033111626437853,0.9964540473453604,0.0038752422776636,0.999950134253932,9.973149213653444e-05,0.99292060407744,0.0066180757747936,0.999663509314817,0.0006729813703661,0.996483767481208,0.0038410320003373,0.992904915728788,0.0066223159596078,2555.6231077706093,108.087483688454,
mc_ccr,segment0,-,keel,0.997831741649529,0.0019401900434819,0.996188807968134,0.0041791067400664,0.994925545621748,0.0041714758077078,0.9955512349534816,0.0039795830838734,0.994911573951864,0.0041824539605368,0.9983735111583212,0.0032335876714962,0.9911103284066748,0.0079591845574141,0.9973110027201922,0.0052622189222099,0.9949532552583882,0.0041497197111987,0.9911024870311056,0.0079591661740776,0.115146885626018,0.003257676172278,
ocsv_us,segment0,-,keel,0.9445305237062288,0.0228118710603016,0.864573607220666,0.041214766165432,0.9676627029791586,0.0132762190824127,0.90354149836329,0.0350685710373614,0.9670243742772268,0.0137573802758909,0.9984111354911124,0.0013884897627678,0.8250696980886177,0.0586206444593665,0.9840021038132556,0.0153524133691652,0.968884661750897,0.012367356950684,0.8085605104986083,0.0687853601768043,3.4046701265731825,0.1977984912659143,
shsampler,segment0,-,keel,0.9965330403508276,0.0026002239759804,0.9894056033509944,0.0075726647358621,0.996715893108298,0.0036268246120369,0.9929935994277628,0.0052276853140393,0.9967115632945742,0.0036316825253253,0.9995626367835804,0.0008363484941989,0.986076720381849,0.0103782307593946,0.9982106746225988,0.0032403271333038,0.996724489016658,0.0036172087594184,0.985987722714564,0.0104548228701225,0.0995009364327415,0.003674446260315,
mc_evhs,segment0,-,keel,0.9978326806960214,0.0023762378052795,0.9962120614742892,0.0042410857114641,0.9949488556450582,0.0063394797321061,0.995562892780192,0.0048735847738138,0.9949233088632412,0.0063768391244111,0.999662447257384,0.000675105485232,0.991149065044393,0.0097330511072122,0.9985237832874196,0.0029524334251607,0.994999215401144,0.0062659718374471,0.9911258709024258,0.0097470754806603,0.1907236666185781,0.003893007207109,
nromm,segment0,-,keel,0.997831741649529,0.0019401900434819,0.994994720132255,0.005954198141355,0.9962114819076844,0.0037464169484003,0.9955739056723548,0.0039540891732979,0.9962010424114912,0.0037574681459869,0.999834961100784,0.0003110169576288,0.991186526842778,0.0078738296857572,0.9989604965741328,0.0019645322077455,0.9962321987637304,0.0037245131655862,0.991147964122726,0.0079080267745689,3.468645008606836,0.0852805965630033,
orem_m,segment0,-,keel,0.9965321013043356,0.0022119749905732,0.9905829780003156,0.0072037948080522,0.9954532668456718,0.0037132624453194,0.9929606526394472,0.0044737420315653,0.9954436348272608,0.0037211395724169,0.999800448347629,0.0003703924379301,0.985997666872054,0.0089180421524704,0.9988980505398416,0.0019769478562708,0.9954723846395538,0.0036976939569111,0.9859216402139096,0.0089473205831448,0.8212098837597296,0.0305755313656681,
glos,segment0,-,keel,0.9978326806960214,0.0019380918651344,0.9937753559421466,0.0056231246413845,0.9974741081703108,0.0032937522976474,0.9955962010285496,0.0039290189325522,0.9974692921552996,0.0033013938068877,0.9999731000363912,4.472471452362583e-05,0.9912303454778858,0.0078249854275715,0.9998216276477148,0.000256600463591,0.997483665450803,0.0032786066242034,0.9911925511510328,0.0078578924647812,0.1639288570033386,0.0069487748468525,
mc_nro,segment0,-,keel,0.9973988412166288,0.0016237821858027,0.994696270654701,0.0038728427595747,0.9946730203692228,0.0038850264709975,0.9946729330039176,0.0033328697473595,0.9946588890752216,0.0038957390958572,0.9998733484262828,0.0002063908739692,0.9893613878920272,0.0066699907714423,0.9992880366810848,0.0010971880393856,0.9947010488508788,0.0038638016573924,0.9893458998290982,0.0066657487019761,16.068266043416223,1.1405526463983282,
easy_bpnn,segment0,-,keel,0.990033899578368,0.00402064530552,0.9724659746908436,0.0081101263045925,0.9878762306610408,0.0090601897728527,0.9799574707233304,0.008079791794131,0.9878412474079816,0.0091138139017489,0.9989903043297752,0.0008534609158724,0.960200451591806,0.016155048723581,0.9922875235379642,0.0089168935273804,0.9879443731204338,0.0089563677872643,0.959917920065927,0.0161587348316104,5.474805578170344,0.1307121245831624,
amcs,segment0,-,keel,0.992197462696378,0.0066642240713508,0.9876989546020436,0.0131875991437476,0.9802771630619732,0.014767778358454,0.9839171597718412,0.0136895990828049,0.9800617719325776,0.0150020503410806,0.9994593891170416,0.0007703358951381,0.967928059009406,0.0273466179528486,0.9964497735580932,0.0046644875165465,0.980692428442388,0.0143188647411507,0.967835298965011,0.0273785847972678,3.774597774003632,0.0769444405473273,
des_mi,segment0,-,keel,0.9952343390521264,0.0016187674451912,0.9921728666428952,0.0054447258227524,0.9883605283605283,0.0034991227347518,0.9902252718356624,0.0032866121024684,0.988305072552302,0.0035382789225805,0.9941448736874512,0.0068267706087171,0.9805053616066018,0.0065778393230961,0.9889152045866244,0.0108675680391,0.988469870391199,0.0034224960592997,0.9804508014136616,0.0065731791015597,0.1831529124174267,0.007588118721556,
drcw_aseg,segment0,-,keel,0.9943675991398336,0.0010604018017548,0.9891173453380036,0.0027191529349883,0.987854838551041,0.0035147280476614,0.9884687009555644,0.0021523840715203,0.987804852054946,0.0035533188624505,0.9979173354029512,0.0029175254959883,0.9769604727841096,0.0042859312704612,0.9927481318969056,0.0069056813444885,0.987953322094761,0.0034390001325423,0.976937554895696,0.0043046432304126,0.1918017554096877,0.0088428749898791,
pt_bagging,segment0,-,keel,0.9943675991398336,0.0010604018017548,0.9904070885372944,0.003970282715062,0.9865928515928516,0.0054319995949796,0.9884341524326656,0.0021824233096473,0.9865096078782908,0.0055252293338691,0.9978866577313068,0.0029112312795358,0.9769552540173596,0.0042903436561609,0.9923222294937588,0.0068276823231693,0.986756078431195,0.005250151859997,0.976868882059272,0.004364342101286,0.166963212378323,0.0079686233207301,
evinci,segment0,-,keel,0.9943685381863256,0.0017287884176769,0.991625128897321,0.0056372512399114,0.9853302253302252,0.0030069377932525,0.988423935625192,0.0034918341494255,0.9852435882298882,0.0030341724394426,0.9987159056261472,0.0012768540377683,0.9769188930094111,0.0070275092505288,0.9946908216249752,0.0035334019307634,0.9855007856039324,0.0029540161176369,0.9768482005318244,0.0069838510613229,16.408794311224483,0.2174067421585632,
multirandbal,segment0,-,keel,0.9948004995727338,0.0010623168630379,0.987023623523452,0.0029177162376359,0.9918952425914452,0.0052213878578446,0.989402550550017,0.0022431942618362,0.9918676364539352,0.0052529199227283,0.9983771390992334,0.0030823335507967,0.9788807692534304,0.0045178451043351,0.9969962598787548,0.0049981166497813,0.9919496763457184,0.0051595402714384,0.9788054678339208,0.0044864823548855,0.3541655241744593,0.0138755147819063,
dpse,segment0,-,keel,0.996098261824943,0.0028780511151477,0.991505215004742,0.0082344338035115,0.9926528183490207,0.0058519307975313,0.992026399126868,0.0058718891539053,0.9926237880698912,0.0058850431071515,0.993506394087522,0.0059367335232725,0.9841225248735228,0.01169295705457,0.986348831159343,0.0121744097646925,0.9927100628447412,0.0057871364141341,0.9840532250132124,0.0117433167572455,0.089322035992518,0.0034045974222989,
oremboost,segment0,-,keel,0.9982655811289216,0.0016230287892289,0.9964646432439692,0.0038641457785777,0.9964640071602096,0.0038637713281936,0.9964524407155264,0.0033111626437853,0.9964540473453604,0.0038752422776636,0.9997313937820268,0.0005180059917953,0.99292060407744,0.0066180757747936,0.9968785548839824,0.0061270052691673,0.996483767481208,0.0038410320003373,0.992904915728788,0.0066223159596078,52.84912936158944,9.653588676737153,
e_evrs,segment0,-,keel,0.9921993407893626,0.0044627393927411,0.9865291150341454,0.0083710903742214,0.9815404286290365,0.0124236949653738,0.9839273009015176,0.0092533149727478,0.981351526686606,0.0126703158969833,0.9859595914889356,0.010020802573341,0.9679964398793086,0.0183680233431835,0.9581214141207736,0.0275290422133164,0.9819050340238398,0.0119517865317161,0.9678563791208546,0.0185046109508116,2.6860270594013853,0.4063922585053653,
adaboost_ad,segment0,-,keel,0.9965321013043356,0.0022119749905732,0.9893423298556484,0.0061489940206913,0.996715893108298,0.0035378194887313,0.9929718128733008,0.0044802590811253,0.996711884571069,0.0035424113068326,0.9982233729702084,0.0010169491052058,0.9860197922245308,0.0089309121876959,0.979193604171655,0.0118745542283506,0.9967238513266266,0.0035287345896469,0.985943960254596,0.0089603540477223,0.3514468399807811,0.0297879899377126,
SPE,shuttle,-,keel,0.5480459770114943,0.2637678349152838,0.4433535525174796,0.0935404962886398,0.5640515138581567,0.0586279881376866,0.3743305772517833,0.1197784289426803,0.517615859056791,0.2015004469875443,0.3125697973814451,0.3828229472069557,0.3037064046817153,0.2358076012087897,0.2722848634457095,0.336817342330503,0.5436714498572659,0.0792730713252843,0.279106625421002,0.2488413413254709,20.95482273460366,4.489199516701934,
DeepSMOTE,shuttle,-,keel,0.99816091954023,0.000919540229885,0.8650764705882352,0.1104905820408381,0.8698533724340176,0.1075265680258465,0.8674231772003956,0.1090348618158712,0.5358942563714602,0.3795875717715286,0.4,0.4898979485566356,0.9948695186143542,0.0025654791083239,0.4,0.4898979485566356,0.7600302381711131,0.0798940898781939,0.9948560500703654,0.0025721856259687,4.322006303770468,1.1827450847410543,
DBCF,shuttle,-,keel,,,,,,,,,,,,,,,,,,,,,,,"The least populated classes in y have only 1 member, which is too few. The minimum number of groups for any class cannot be less than 2. Classes with too few members are: [1]"
DEAHS,shuttle,-,keel,,,,,,,,,,,,,,,,,,,,,,,"The least populated classes in y have only 1 member, which is too few. The minimum number of groups for any class cannot be less than 2. Classes with too few members are: [1]"
s_smote,shuttle,-,keel,0.9871264367816092,0.0047336230533273,0.8189290313535066,0.1588087929552049,0.8157894771110838,0.153916143487361,0.8171228468392204,0.1563916443968064,0.4918143136927256,0.409365797699966,0.3960704602848797,0.4851237935668415,0.9639744194335548,0.0131002893924298,0.3604765375400126,0.4458507259003529,0.705830914397029,0.0987339761893358,0.9637840942658672,0.0131568913712271,2.571307750348933,0.2298717534260023,
scut,shuttle,-,keel,0.9986206896551724,0.0018390804597701,0.9332533724340176,0.0857872490424956,0.9591180783163704,0.0795773674403335,0.9420000088663684,0.0802636607171126,0.8493520980191512,0.2990866445796021,0.4,0.4898979485566356,0.9961533848401573,0.0051293594940684,0.4,0.4898979485566356,0.8392530779964579,0.0803888827861432,0.9961474305534346,0.0051360959079718,23.28978938641957,5.741229283611945,
mdo,shuttle,-,keel,0.9986206896551724,0.0011262021805899,0.9332830409356724,0.0855962368934668,0.9592567862442176,0.0796359186388043,0.9420844833271216,0.0798587364533972,0.8494907577703575,0.2991530852400351,0.3999909526153687,0.4898868680275714,0.9961496503421454,0.0031438023287639,0.3999730356335151,0.4898649259423728,0.8392411760507393,0.0786842132141121,0.9961366386781147,0.0031544358751755,0.2777699714060873,0.040851828093741,
smom,shuttle,-,keel,0.9995402298850576,0.000919540229885,0.975,0.0499999999999999,0.9998538011695908,0.0002923976608187,0.9832601268911664,0.0334797462176671,0.9998536405898786,0.0002927188202425,0.4,0.4898979485566356,0.9987146945430564,0.0025706109138872,0.4,0.4898979485566356,0.8798708153456015,0.0980853521143879,0.9987092179641252,0.0025815640717496,37.56457607802004,7.341221766264474,
soup,shuttle,-,keel,0.9972413793103448,0.000919540229885,0.8899204678362572,0.0678590297126774,0.9587372753803892,0.0793761954763564,0.9118091550501332,0.0669724249083176,0.8489700395000875,0.2988927323285706,0.4,0.4898979485566356,0.9923574497004216,0.0024756296588822,0.4,0.4898979485566356,0.8388655714451227,0.0799285562691068,0.992317933961339,0.0025087267743947,22.498214700212703,2.264952888740754,
mc_rbo,shuttle,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4,0.4898979485566356,1.0,0.0,0.4,0.4898979485566356,0.8799999999999999,0.0979795897113271,1.0,0.0,5229.125185617991,790.1938097242465,
mc_ccr,shuttle,-,keel,0.9995402298850576,0.000919540229885,0.9998830409356724,0.0002339181286549,0.9994029850746268,0.0011940298507462,0.9996406829665674,0.0007186340668655,0.9993993885502872,0.0012012228994256,0.4,0.4898979485566356,0.998716729550012,0.0025665408999755,0.4,0.4898979485566356,0.879321698904651,0.0971547636846493,0.9987121413979928,0.0025757172040145,0.1695272659882903,0.0141583269376929,
ocsv_us,shuttle,-,keel,0.8473563218390805,0.2123799545122141,0.679246468562982,0.1947467328798457,0.5982099310697089,0.2100218364271585,0.6096093004462402,0.2293714337840407,0.2734090579869614,0.279795533545857,0.3999878325762492,0.4898830469445578,0.7537731814376929,0.2913745968738457,0.3999363184079602,0.4898199652024536,0.5514454809920568,0.1813553934064929,0.7319145724948922,0.3238610595793675,2.231875657988712,1.8281987944008369,
shsampler,shuttle,-,keel,0.9977011494252874,0.0020561544620687,0.8658117647058823,0.1113702910569232,0.8697364991168047,0.1079426525675593,0.8677350254164111,0.1096871457631874,0.5359855191012117,0.3798135116829879,0.3996305252439466,0.4894457848823681,0.9935903908263852,0.0057332511926441,0.3679912203687445,0.4535280722694269,0.759800622741319,0.0802173179835992,0.9935778429645918,0.0057439925309574,0.1510076430393382,0.0203991243958775,
mc_evhs,shuttle,-,keel,0.999080459770115,0.0011262021805899,0.9748538011695906,0.0499277032805594,0.9991185070519436,0.001425877929496,0.9828165500786292,0.033269048817814,0.9991142564008796,0.0014338788498271,0.4,0.4898979485566356,0.9974288838077556,0.0031489614715487,0.4,0.4898979485566356,0.8792055536213874,0.0986345608025537,0.997418818830324,0.0031612884576655,0.8760445925639943,0.04562556763383,
nromm,shuttle,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4,0.4898979485566356,1.0,0.0,0.4,0.4898979485566356,0.8799999999999999,0.0979795897113271,1.0,0.0,10.88463756244164,1.0414554827624634,
orem_m,shuttle,-,keel,0.9995402298850576,0.000919540229885,0.975,0.0499999999999999,0.9998538011695908,0.0002923976608187,0.9832601268911664,0.0334797462176671,0.9998536405898786,0.0002927188202425,0.4,0.4898979485566356,0.9987146945430564,0.0025706109138872,0.4,0.4898979485566356,0.8798708153456015,0.0980853521143879,0.9987092179641252,0.0025815640717496,1.206646770425141,0.1341266498222883,
glos,shuttle,-,keel,0.99632183908046,0.0023443767878587,0.833187134502924,0.1604030246931149,0.8761191128617073,0.1603275493730553,0.8446292201078889,0.1575961749671216,0.8311641430964423,0.3267698349658859,0.399993697921827,0.4898902302200537,0.9897916020910668,0.0064782760454879,0.3999660223678586,0.4898563375718928,0.8348423190539236,0.150097381538019,0.9897541310471664,0.0065033698862333,0.17557024480775,0.0161236098346351,
mc_nro,shuttle,-,keel,0.99632183908046,0.0031183126359196,0.8262733031674209,0.1383482956716035,0.8768839029463719,0.1582854076510471,0.8415214314129752,0.1415072987729674,0.6599261157850617,0.414853834485398,0.3591659768417523,0.439888230345652,0.9898044086994432,0.0085907767898072,0.2821587332208021,0.3499318620862662,0.7565176319342928,0.0789962787974141,0.9897676389897428,0.0086246640234808,306.6547795400023,74.32992834981958,
easy_bpnn,shuttle,-,keel,0.9420689655172414,0.0081471471938709,0.6447308679645058,0.0992190227357015,0.7013119572747799,0.0762686635828843,0.6387550549317453,0.090866939765815,0.4947552986420384,0.3480021333073793,0.3843396896286208,0.4711741120563761,0.8523938747357487,0.0208683926314775,0.3205657631355299,0.3927292975831579,0.6829246008723283,0.0771210134959655,0.8478490379699158,0.0210051101089479,15.423192852200009,0.1926009908291013,
amcs,shuttle,-,keel,0.9908045977011494,0.0138695201186191,0.9083243290949596,0.0939391038147812,0.8862028097921669,0.0940182780775673,0.8929828616970303,0.0906817010689198,0.6621073873002958,0.3433334622289129,0.3999974248333985,0.4898947946514681,0.9745033498158134,0.0383626656286192,0.3999381185500031,0.4898221693403221,0.7664199764772561,0.061844299042987,0.974453689573732,0.0384203122343427,16.261029284773393,1.3085840274299685,
des_mi,shuttle,-,keel,0.9954022988505746,0.0025182646322076,0.8804701799781496,0.0653794102936232,0.9323966179636608,0.0812757522366661,0.8872358064428829,0.0462565215638196,0.8158193040542381,0.2886827577474584,0.399887188058341,0.4897598151912282,0.987194395397849,0.0069840345064983,0.3996794019913759,0.4895055602564527,0.8126053625167821,0.101567619185607,0.9871681405436964,0.006997909463491,0.1388386837905272,0.0220126105407,
drcw_aseg,shuttle,-,keel,0.9963218390804596,0.00183908045977,0.9320230422766588,0.084625867531402,0.9541778496352148,0.0772347962851188,0.9388652478299742,0.0775827585602881,0.8443510135510754,0.2966201279013104,0.2,0.4000000000000001,0.989722565667441,0.005148284255834,0.2,0.4000000000000001,0.8334739986135615,0.0746184431313295,0.9896695040586831,0.0052051488008837,0.2401601978112012,0.0158484344405902,
pt_bagging,shuttle,-,keel,0.9967816091954024,0.0023443767878587,0.9073587651298792,0.1143589028603942,0.9059244772011972,0.1105913471287189,0.906587950888786,0.1124699473347957,0.6827036125375654,0.3836421813399027,0.3994825494125807,0.4892648876789939,0.9909923255275516,0.0065661724738062,0.3993766140968987,0.489135452974138,0.7959179728672892,0.126751480605897,0.9909394435445442,0.0066251301882879,0.0516930027864873,0.0059628574011658,
evinci,shuttle,-,keel,,,,,,,,,,,,,,,,,,,,,,,"The least populated classes in y have only 1 member, which is too few. The minimum number of groups for any class cannot be less than 2. Classes with too few members are: [1]"
multirandbal,shuttle,-,keel,0.997241379310345,0.0017203022467926,0.9323344525853764,0.0567657262403825,0.9980816094286232,0.0015898755780585,0.9551997160608146,0.0377381781662677,0.998073496192222,0.001597798436959,0.3999926372421425,0.4898889311950331,0.9923406732711209,0.0047562410542621,0.3999737266633073,0.4898657721836887,0.878146249478976,0.0981208751090579,0.9923111005701862,0.0047741801282387,0.2061454065842554,0.0225153369912438,
dpse,shuttle,-,keel,0.9958620689655172,0.0022524043611799,0.9270424836601308,0.058261492157816,0.969592599415724,0.0527320244176345,0.9299352602341118,0.0359414882992179,0.9630479939824096,0.0657081741057321,0.3976939426256964,0.4870872640023449,0.9884527733654382,0.0062815056483504,0.3604578021761534,0.4458740901267362,0.8489669223630644,0.1266042265268869,0.9884099423170928,0.0063071580440647,0.4272327752318233,0.0700152260482522,
oremboost,shuttle,-,keel,0.999080459770115,0.0011262021805899,0.9334,0.0856868718065958,0.9598538011695906,0.0799274019968077,0.942443800360554,0.0801140636769307,0.8500913692200704,0.299451497161547,0.3977880184331797,0.4872013891294066,0.9974329207921332,0.003144022053288,0.3616,0.4470103354509825,0.8399194771460883,0.0800408060155051,0.9974244972801222,0.0031543483067209,38.586594072403386,14.82705913563527,
e_evrs,shuttle,-,keel,0.99632183908046,0.0027586206896551,0.8583314995870703,0.1168862924759324,0.8579240484656243,0.1156515846874851,0.8581121977020493,0.1162653971636504,0.5202998441757182,0.3910485478403931,0.3991425138447045,0.4888496269239362,0.9896959932229484,0.0077143800063354,0.3788729191309032,0.4652235131001885,0.7587177172412716,0.1486538068750762,0.9896354704612484,0.0077681481342073,18.48165231239982,0.2363756678823587,
adaboost_ad,shuttle,-,keel,0.0928735632183908,0.0492533765180398,0.2584394371385131,0.0321289700913763,0.4907311091600819,0.0756681921476115,0.235116171095544,0.0323819175835719,0.1018550291330418,0.0403719950254099,0.2719158685656145,0.3330284047028303,0.2306888297104464,0.029854674837913,0.1629257617554993,0.1995585019862298,0.5516922793031976,0.085290050427628,0.0732285055836653,0.033091176329252,0.14195591439493,0.0120621388311472,
SPE,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.003694464755245,3.1187653955498287,
DeepSMOTE,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.2228891069768,2.305538827414832,
DBCF,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.515853295405396,3.6611868818211626,
DEAHS,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,192.7161537382053,22.81694756483511,
s_smote,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4043333874306804e-16,1.0,0.0,1.0,0.0,2.9972763747908173,0.2824073340559918,
scut,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.971011571399869,2.5945028606288267,
mdo,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1652783511904999,0.0268724211853201,
smom,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.840323092229664,2.9807228471609672,
soup,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,48.19745901601855,4.006413631158758,
mc_rbo,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6626.480341472407,682.9395328126375,
mc_ccr,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0864984795916825,0.0014221560908435,
ocsv_us,shuttle-2_vs_5,-,keel,0.956569717785168,0.0452858647069661,0.7633902546334488,0.1968640982722754,0.977952381621404,0.0229897066844323,0.789982036898917,0.1808678585922175,0.977416835485974,0.023687400688807,1.0,0.0,0.6596906081924534,0.2904221516396476,1.0,0.0,0.9789670057110084,0.0216804585297104,0.5927222508867079,0.3483033285063797,3.3091759701725096,0.7795498849477435,
shsampler,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0885775859700515,0.0026104239709982,
mc_evhs,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1548758689779788,0.0377665638652341,
nromm,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.798075171443634,0.1681220279455898,
orem_m,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1223541847663,0.0190354839299777,
glos,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0729764005867764,0.0046180851495165,
mc_nro,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.09316572800744,1.431763407038148,
easy_bpnn,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3136335981433191e-16,1.0,0.0,1.0,0.0,0.8925982696237043,0.0288538702100421,
amcs,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3136335981433191e-16,1.0,0.0,1.0,0.0,12.252598698996009,1.1999772602079395,
des_mi,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0459984097862616,0.0040708062795646,
drcw_aseg,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0354025612119585,0.0026974417972408,
pt_bagging,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0307360808132216,0.0011219288417875,
evinci,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,17.21600595903583,1.4285498898822238,
multirandbal,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0536603548098355,0.0075943866201386,
dpse,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1994121043710038,0.0112757931783122,
oremboost,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6616049172123897,0.0543243053241414,
e_evrs,shuttle-2_vs_5,-,keel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.761028127814643,0.6433030634009319,
adaboost_ad,shuttle-2_vs_5,-,keel,0.8027149321266969,0.3945701357466063,0.8013574660633485,0.3972850678733032,0.9,0.2,0.8026785714285714,0.3946428571428572,0.8063245553203368,0.3873508893593265,0.9,0.2,0.8,0.4,0.8027149321266969,0.3945701357466063,0.95,0.0999999999999999,0.8,0.4,0.2509812006261199,0.0624678329930069,
